%Each student's multimodal data (video, text, and log data) for one week is treated 
%as a single sample, and the sample is labeled with three categories.label 0 represents
%'high engagement,' label 1 represents ' moderate engagement,' and label 2 represents
% 'low engagement'.
@relation dimension_1_features

@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute feature_12 numeric
@attribute feature_13 numeric
@attribute feature_14 numeric
@attribute feature_15 numeric
@attribute feature_16 numeric
@attribute feature_17 numeric
@attribute feature_18 numeric
@attribute feature_19 numeric
@attribute feature_20 numeric
@attribute feature_21 numeric
@attribute feature_22 numeric
@attribute feature_23 numeric
@attribute feature_24 numeric
@attribute feature_25 numeric
@attribute feature_26 numeric
@attribute feature_27 numeric
@attribute feature_28 numeric
@attribute feature_29 numeric
@attribute feature_30 numeric
@attribute feature_31 numeric
@attribute feature_32 numeric
@attribute feature_33 numeric
@attribute feature_34 numeric
@attribute feature_35 numeric
@attribute feature_36 numeric
@attribute feature_37 numeric
@attribute feature_38 numeric
@attribute feature_39 numeric
@attribute feature_40 numeric
@attribute feature_41 numeric
@attribute feature_42 numeric
@attribute feature_43 numeric
@attribute feature_44 numeric
@attribute feature_45 numeric
@attribute feature_46 numeric
@attribute feature_47 numeric
@attribute feature_48 numeric
@attribute feature_49 numeric
@attribute feature_50 numeric
@attribute feature_51 numeric
@attribute feature_52 numeric
@attribute feature_53 numeric
@attribute feature_54 numeric
@attribute feature_55 numeric
@attribute feature_56 numeric
@attribute feature_57 numeric
@attribute feature_58 numeric
@attribute feature_59 numeric
@attribute feature_60 numeric
@attribute feature_61 numeric
@attribute feature_62 numeric
@attribute feature_63 numeric
@attribute feature_64 numeric
@attribute feature_65 numeric
@attribute feature_66 numeric
@attribute feature_67 numeric
@attribute feature_68 numeric
@attribute feature_69 numeric
@attribute feature_70 numeric
@attribute feature_71 numeric
@attribute feature_72 numeric
@attribute feature_73 numeric
@attribute feature_74 numeric
@attribute feature_75 numeric
@attribute feature_76 numeric
@attribute feature_77 numeric
@attribute feature_78 numeric
@attribute feature_79 numeric
@attribute feature_80 numeric
@attribute feature_81 numeric
@attribute feature_82 numeric
@attribute feature_83 numeric
@attribute feature_84 numeric
@attribute feature_85 numeric
@attribute feature_86 numeric
@attribute feature_87 numeric
@attribute feature_88 numeric
@attribute feature_89 numeric
@attribute feature_90 numeric
@attribute feature_91 numeric
@attribute feature_92 numeric
@attribute feature_93 numeric
@attribute feature_94 numeric
@attribute feature_95 numeric
@attribute feature_96 numeric
@attribute feature_97 numeric
@attribute feature_98 numeric
@attribute feature_99 numeric
@attribute feature_100 numeric
@attribute feature_101 numeric
@attribute feature_102 numeric
@attribute feature_103 numeric
@attribute feature_104 numeric
@attribute feature_105 numeric
@attribute feature_106 numeric
@attribute feature_107 numeric
@attribute feature_108 numeric
@attribute feature_109 numeric
@attribute feature_110 numeric
@attribute feature_111 numeric
@attribute feature_112 numeric
@attribute feature_113 numeric
@attribute feature_114 numeric
@attribute feature_115 numeric
@attribute feature_116 numeric
@attribute feature_117 numeric
@attribute feature_118 numeric
@attribute feature_119 numeric
@attribute feature_120 numeric
@attribute feature_121 numeric
@attribute feature_122 numeric
@attribute feature_123 numeric
@attribute feature_124 numeric
@attribute feature_125 numeric
@attribute feature_126 numeric
@attribute feature_127 numeric
@attribute feature_128 numeric
@attribute feature_129 numeric
@attribute feature_130 numeric
@attribute feature_131 numeric
@attribute feature_132 numeric
@attribute feature_133 numeric
@attribute feature_134 numeric
@attribute feature_135 numeric
@attribute feature_136 numeric
@attribute feature_137 numeric
@attribute feature_138 numeric
@attribute feature_139 numeric
@attribute feature_140 numeric
@attribute feature_141 numeric
@attribute feature_142 numeric
@attribute feature_143 numeric
@attribute feature_144 numeric
@attribute feature_145 numeric
@attribute feature_146 numeric
@attribute feature_147 numeric
@attribute feature_148 numeric
@attribute feature_149 numeric
@attribute feature_150 numeric
@attribute feature_151 numeric
@attribute feature_152 numeric
@attribute feature_153 numeric
@attribute feature_154 numeric
@attribute feature_155 numeric
@attribute feature_156 numeric
@attribute feature_157 numeric
@attribute feature_158 numeric
@attribute feature_159 numeric
@attribute feature_160 numeric
@attribute feature_161 numeric
@attribute feature_162 numeric
@attribute feature_163 numeric
@attribute feature_164 numeric
@attribute feature_165 numeric
@attribute feature_166 numeric
@attribute feature_167 numeric
@attribute feature_168 numeric
@attribute feature_169 numeric
@attribute feature_170 numeric
@attribute feature_171 numeric
@attribute feature_172 numeric
@attribute feature_173 numeric
@attribute feature_174 numeric
@attribute feature_175 numeric
@attribute feature_176 numeric
@attribute feature_177 numeric
@attribute feature_178 numeric
@attribute feature_179 numeric
@attribute feature_180 numeric
@attribute feature_181 numeric
@attribute feature_182 numeric
@attribute feature_183 numeric
@attribute feature_184 numeric
@attribute feature_185 numeric
@attribute feature_186 numeric
@attribute feature_187 numeric
@attribute feature_188 numeric
@attribute feature_189 numeric
@attribute feature_190 numeric
@attribute feature_191 numeric
@attribute feature_192 numeric
@attribute feature_193 numeric
@attribute feature_194 numeric
@attribute feature_195 numeric
@attribute feature_196 numeric
@attribute feature_197 numeric
@attribute feature_198 numeric
@attribute feature_199 numeric
@attribute feature_200 numeric
@attribute feature_201 numeric
@attribute feature_202 numeric
@attribute feature_203 numeric
@attribute feature_204 numeric
@attribute feature_205 numeric
@attribute feature_206 numeric
@attribute class {0, 1, 2}

@data
2,3,3,5,1,4,3,6,3,1,2,3,4,4,1,5,2,1,0,0,4,1,1,0,6,5,5,5,3,4,5,6,4,6,6,1,1,3,2,5,4,2,5,1,6,4,4,6,6,5,1,4,4,0,5,0,3,6,4,1,4,4,6,2,6,6,1,5,4,6,4,6,3,2,2,2,3,4,1,2,2,2,1,4,1,5,6,3,3,5,1,6,3,3,3,6,3,2,2,2,5,3,6,4,3,1,1,4,0,3,2,0,3,2,6,6,6,6,6,6,3,5,0,3,0,1,1,0,6,5,6,0,3,1,0,5,3,0,0,1,6,0,2,1,5,0,2,6,6,0,5,4,4,1,6,4,3,4,6,4,2,6,0,6,1,4,0,2,2,3,5,5,6,2,3,2,5,4,4,6,2,0,1,3,4,4,2,5,2,4,0,1,3,0,6,6,4,6,1,6,6,2,4,5,1,6,1
3,5,3,1,3,4,1,0,5,5,5,3,0,3,6,1,1,5,5,3,4,0,0,5,4,0,2,3,2,1,3,5,0,1,5,3,5,0,4,0,2,5,0,1,4,6,0,3,0,0,3,2,1,3,4,6,3,0,5,6,5,3,2,5,1,5,4,6,4,3,2,1,4,2,0,6,5,6,3,4,6,6,2,5,1,3,3,5,6,2,2,6,3,4,2,0,6,3,5,3,0,3,3,5,5,2,2,5,4,0,5,4,2,1,4,1,5,4,2,5,3,6,4,1,0,0,5,2,2,0,0,5,1,3,1,5,3,6,2,3,3,6,1,0,0,5,5,5,5,0,6,4,3,3,5,5,6,4,4,3,6,6,6,1,5,1,2,6,1,0,6,5,4,4,2,5,3,6,0,4,1,5,1,3,2,0,1,1,4,0,2,2,1,6,2,0,5,4,4,2,6,2,0,0,3,3,1
6,3,6,1,1,3,5,2,1,4,6,0,5,4,0,0,1,5,5,5,1,3,3,2,4,6,3,3,6,5,6,6,2,4,2,6,2,1,4,6,0,3,2,1,0,3,0,2,6,4,1,6,3,5,1,6,2,6,5,1,2,2,2,5,1,0,1,4,6,0,6,6,2,3,1,2,0,1,1,1,1,6,4,2,6,6,6,4,5,4,5,5,1,5,5,4,6,0,1,3,5,3,5,5,2,0,4,4,2,3,0,0,6,6,6,0,5,0,2,3,4,2,0,0,5,2,5,6,0,1,5,0,4,1,2,5,6,1,1,2,5,3,3,3,1,0,5,3,5,6,1,1,5,1,4,6,2,3,4,2,6,5,2,0,6,1,4,0,4,4,2,5,4,0,5,6,1,1,0,0,0,2,2,0,1,3,2,6,4,6,2,1,4,0,3,3,3,2,3,5,6,2,2,1,3,4,1
4,2,1,3,3,0,3,1,0,5,4,1,4,1,0,0,3,4,5,1,3,2,3,2,0,0,2,0,1,3,2,2,1,5,0,0,0,4,5,5,4,0,3,2,0,5,6,5,2,2,0,0,6,6,0,2,1,0,4,2,6,3,5,4,4,0,5,0,4,3,5,2,4,4,6,0,5,6,6,1,0,3,6,6,2,2,6,1,2,0,6,4,0,1,1,2,2,0,1,4,1,3,1,2,6,3,3,1,0,6,4,3,5,2,2,5,4,3,6,4,1,3,5,0,5,5,3,1,2,6,0,2,6,3,1,3,5,0,5,0,0,4,6,4,2,6,6,0,6,1,0,6,4,6,5,4,2,6,6,0,6,0,1,1,6,5,2,1,0,1,4,5,1,6,6,0,4,3,4,4,2,2,5,5,3,6,4,1,6,2,5,5,3,3,5,6,1,2,4,3,1,0,3,2,3,0,1
1,2,6,2,3,1,3,6,3,4,3,0,1,4,3,6,2,5,6,3,6,1,0,5,3,1,4,3,1,2,5,1,0,1,6,6,6,2,4,4,0,3,2,6,5,5,4,6,1,2,1,4,4,3,1,5,2,2,0,4,0,0,4,6,4,6,4,1,1,1,5,0,0,5,4,0,2,3,2,6,1,1,5,5,6,4,0,0,4,6,6,0,1,4,4,0,0,3,6,5,0,2,4,4,6,5,5,1,2,3,2,3,1,1,6,1,1,6,3,4,5,4,6,1,6,0,0,0,5,3,4,4,1,4,1,3,5,0,3,1,2,4,4,4,1,2,3,3,4,1,6,0,4,0,6,1,0,3,0,4,2,4,1,5,4,0,6,5,3,4,2,4,0,4,2,3,1,3,4,6,6,5,4,3,3,3,0,2,2,5,2,4,0,1,4,6,6,4,3,6,2,2,5,6,1,5,1
1,1,3,2,2,6,2,1,4,1,2,2,4,0,0,1,4,4,6,4,3,4,1,1,3,4,3,3,1,4,0,0,2,6,2,6,4,1,3,4,4,2,3,1,0,6,0,6,5,1,0,2,0,4,5,5,2,1,6,5,5,1,3,2,0,2,3,5,6,6,3,2,2,1,6,1,4,4,3,5,4,1,5,6,2,2,1,5,0,4,1,2,2,4,6,4,1,4,0,1,0,4,1,6,3,4,3,5,5,4,4,0,2,1,3,3,6,5,1,4,4,3,5,6,3,3,4,0,6,6,4,4,5,5,1,3,2,4,5,0,5,6,2,5,2,4,5,5,0,3,5,3,4,4,6,2,4,2,3,0,3,0,3,3,5,1,0,0,3,1,6,5,4,6,5,1,3,3,4,6,1,1,0,2,1,3,2,4,3,0,4,0,5,1,4,6,4,3,6,0,2,5,6,3,5,2,1
1,2,4,1,2,6,3,5,1,0,3,2,1,1,6,2,3,5,0,2,0,3,0,3,5,1,0,6,5,4,3,1,6,3,4,1,5,1,1,4,1,5,3,5,1,2,4,3,3,4,1,0,3,4,1,4,5,1,6,3,1,5,6,1,6,5,6,0,3,4,5,4,0,6,4,6,0,6,6,1,0,3,2,5,3,6,5,2,0,4,5,6,2,1,6,6,1,3,6,4,2,4,1,2,4,4,4,3,6,1,4,6,3,0,4,0,4,4,4,6,3,4,1,6,4,0,1,5,3,3,6,5,5,4,0,2,3,0,6,6,2,0,3,2,4,3,2,2,6,0,0,4,4,1,0,1,4,2,4,5,5,6,6,5,4,5,1,4,1,4,6,5,4,5,1,3,6,6,4,6,6,5,1,4,2,1,3,2,6,4,4,3,0,0,1,2,1,4,0,2,4,1,1,0,4,3,1
5,6,4,1,2,1,0,5,6,2,0,3,3,5,5,3,3,0,6,6,0,1,2,5,5,4,6,5,5,3,2,0,2,5,2,6,6,0,1,3,5,2,0,2,2,6,0,0,1,2,3,1,1,4,5,5,4,0,1,1,5,3,5,4,5,4,3,4,3,3,0,6,6,1,6,6,0,6,2,1,3,6,4,0,2,3,2,3,1,1,3,2,4,3,3,5,1,4,2,6,4,6,5,2,0,2,6,6,3,6,1,5,2,1,5,4,0,1,3,2,3,4,3,6,5,0,2,3,6,5,0,3,5,6,3,0,5,4,3,0,1,3,4,1,4,0,4,3,5,1,2,3,1,4,3,6,6,1,0,6,0,5,1,4,5,0,6,5,3,6,6,0,4,1,3,6,1,0,6,3,6,0,3,0,2,3,5,0,5,6,2,0,6,1,2,2,1,1,5,0,4,5,6,1,4,6,1
0,3,5,0,3,5,6,1,2,5,2,6,1,2,3,0,2,1,1,2,6,4,4,2,5,1,4,3,3,4,5,3,3,4,0,3,3,5,4,6,2,1,5,1,5,3,0,6,6,3,0,4,6,6,5,5,0,2,2,2,1,1,6,2,4,6,6,2,5,4,5,0,4,6,4,1,1,5,5,4,0,5,0,4,4,6,2,2,2,1,2,1,2,1,6,3,1,2,6,4,3,2,2,1,4,4,3,3,5,5,2,1,3,6,3,4,5,4,1,0,6,5,4,5,4,2,3,2,4,4,3,4,3,1,6,0,2,0,4,1,3,0,0,0,3,3,1,5,4,0,1,3,6,2,3,6,3,4,6,5,6,0,0,4,4,6,6,6,2,1,3,0,3,6,1,1,4,3,1,0,0,3,0,1,0,0,3,3,2,5,0,0,1,0,5,6,3,2,4,5,1,4,1,2,3,6,1
3,1,2,0,2,3,1,3,3,1,5,1,4,5,2,3,5,0,4,2,1,1,2,5,5,5,2,2,2,5,4,4,2,4,6,4,1,6,2,4,5,2,0,6,5,4,3,4,5,4,6,3,4,2,5,1,1,5,4,2,0,4,4,1,4,4,4,6,5,2,5,5,4,5,6,4,5,6,1,2,4,6,0,5,5,4,6,0,2,0,4,1,5,6,0,5,3,6,2,4,1,3,6,3,5,5,3,1,5,4,6,4,1,2,6,2,3,1,3,2,1,2,3,1,5,3,6,3,2,3,5,6,3,2,5,6,0,4,0,3,4,0,6,6,3,6,0,1,1,5,1,6,2,1,1,5,6,6,6,5,2,5,4,5,0,4,0,3,2,3,1,6,6,3,5,6,0,2,3,1,4,4,0,6,2,6,6,1,4,0,2,3,4,4,4,5,2,5,0,2,0,3,1,0,2,5,1
2,3,2,6,1,5,4,1,4,4,0,3,3,2,5,3,6,3,6,5,0,4,1,5,1,6,3,5,3,4,0,1,1,1,1,5,1,0,6,0,1,5,2,3,5,5,6,6,5,2,5,4,1,6,1,0,2,5,5,5,4,3,1,6,6,1,5,5,6,0,4,4,0,6,4,4,4,3,4,3,1,5,6,2,3,1,2,0,6,0,3,3,1,4,3,4,4,1,5,1,0,6,6,6,6,4,6,3,4,6,4,2,1,0,3,5,4,1,0,3,2,2,2,5,6,4,0,5,4,2,1,5,6,6,2,1,4,2,5,3,5,1,0,0,4,5,2,2,3,4,5,5,5,6,0,2,2,6,3,0,6,4,1,4,2,6,1,2,4,6,5,3,2,2,0,1,1,1,5,3,2,5,2,5,3,0,6,4,1,4,1,2,6,1,3,2,0,3,6,3,2,5,6,2,6,0,1
2,0,4,3,3,1,5,5,5,0,6,6,2,1,1,6,1,6,3,1,5,0,6,0,2,1,4,4,0,1,4,0,6,4,6,6,5,5,3,1,6,1,4,0,6,4,3,4,0,5,6,0,0,2,0,4,5,3,6,1,5,6,4,4,6,4,6,0,3,6,5,6,0,5,6,0,2,3,0,6,6,0,4,6,0,3,2,1,3,6,6,3,3,5,3,5,0,5,6,3,2,1,4,1,1,6,4,6,0,3,5,5,0,0,6,4,2,6,3,4,0,4,1,5,3,3,6,0,2,4,3,3,0,3,5,1,5,4,1,4,5,3,1,4,3,5,0,1,6,0,3,0,0,3,5,0,0,1,5,1,6,0,1,1,2,3,6,0,6,1,0,2,2,3,2,4,0,6,5,2,1,1,3,3,5,5,0,6,3,5,2,6,0,4,2,6,6,2,2,3,3,4,4,6,1,5,1
6,3,1,1,6,2,5,5,2,5,0,4,6,5,6,6,1,4,3,3,3,4,2,0,2,4,0,1,0,4,6,5,4,6,1,0,0,4,6,0,3,0,1,2,5,3,2,5,0,1,3,1,3,3,0,6,3,1,0,2,6,5,1,4,3,2,2,1,2,4,4,0,1,4,5,4,4,5,3,2,0,6,2,5,4,1,1,4,3,6,3,2,4,3,1,5,6,0,0,3,0,4,0,3,1,3,5,5,5,0,0,3,0,6,0,3,6,4,6,5,0,6,6,0,0,1,6,1,1,5,4,0,2,1,0,4,6,1,3,2,4,6,1,1,5,1,3,6,4,4,5,0,1,2,0,3,0,5,1,2,6,6,1,5,2,6,6,2,1,2,2,0,6,1,5,4,6,0,0,3,5,3,2,3,5,2,6,6,1,4,6,3,3,1,0,5,5,6,0,3,0,4,3,1,4,1,1
0,2,3,5,6,6,4,0,6,2,1,2,4,4,1,1,5,6,0,5,0,1,3,2,6,1,3,3,4,5,3,1,4,6,2,5,1,4,5,3,1,0,2,6,2,3,0,6,5,1,1,0,0,2,3,6,3,6,5,4,6,6,1,5,2,0,4,6,5,0,6,6,5,0,1,0,2,1,0,3,6,4,0,1,3,0,5,2,1,3,3,6,2,3,0,0,5,4,1,3,2,4,6,3,0,2,4,0,3,3,2,4,5,3,3,3,5,3,3,3,5,0,6,3,6,1,3,0,4,0,5,6,1,4,2,5,5,2,4,2,4,6,3,4,3,1,5,3,5,5,5,1,4,0,6,1,2,5,1,3,3,0,0,0,6,0,0,2,3,6,3,0,6,1,3,3,1,0,6,2,6,3,5,1,5,0,5,4,4,4,4,6,6,4,1,4,5,1,0,3,3,1,6,4,6,5,1
1,4,4,4,0,3,3,6,6,5,2,6,2,2,1,5,1,1,3,0,3,5,4,5,6,6,1,6,6,3,5,0,1,1,0,1,0,1,6,2,4,2,5,4,4,0,4,2,4,2,0,5,2,6,3,5,5,4,0,2,4,2,1,5,4,3,1,4,2,4,0,2,2,2,3,6,1,3,5,6,1,1,4,3,4,0,4,5,4,2,3,6,3,0,0,0,3,6,1,0,6,3,6,1,5,3,0,1,6,2,2,1,6,4,2,4,1,1,4,3,3,5,5,3,2,1,2,2,3,2,1,5,4,3,6,5,2,0,3,4,0,1,5,5,4,0,6,0,1,0,0,0,3,3,5,0,3,6,6,3,0,0,1,4,5,5,5,3,1,2,0,3,5,0,1,6,2,4,0,3,1,6,1,6,1,6,5,3,2,5,3,0,6,4,2,4,4,3,6,2,0,2,2,1,4,2,1
2,0,2,2,5,2,3,1,1,6,1,0,2,0,4,3,6,2,1,0,0,3,2,5,4,1,6,0,5,1,3,1,4,5,6,1,2,2,3,1,0,1,4,3,6,4,5,2,5,0,0,1,1,1,5,3,0,5,5,5,4,4,2,2,2,1,3,2,2,4,6,6,5,0,4,5,3,2,1,1,3,5,0,5,0,6,2,4,2,2,4,3,6,2,5,6,1,5,4,1,4,2,0,1,4,5,3,1,3,3,3,2,0,6,5,3,2,3,5,3,6,5,4,3,2,6,3,3,0,3,1,4,3,1,1,6,6,1,1,2,0,5,4,2,3,6,4,1,2,5,6,5,4,4,5,1,2,3,0,6,0,6,2,6,0,4,1,0,1,1,6,6,4,0,2,5,5,4,0,4,3,6,6,4,3,2,2,4,6,0,5,5,6,0,5,4,6,2,4,4,3,4,6,4,1,1,1
6,3,5,5,5,6,6,5,6,2,2,3,0,0,6,3,6,3,1,0,2,1,6,0,1,6,1,2,2,0,5,0,4,6,6,3,1,1,0,6,0,0,6,1,6,4,4,5,1,3,1,2,3,3,0,2,1,0,2,4,1,0,6,4,6,4,6,1,4,5,3,1,5,6,5,6,3,1,3,6,4,2,2,3,3,2,2,6,4,5,4,4,0,0,0,2,5,6,3,5,1,6,2,5,2,2,2,2,3,2,1,2,1,0,2,2,2,2,3,4,0,4,5,3,2,3,5,5,6,5,5,4,1,3,1,1,2,5,1,6,1,5,1,1,4,6,2,4,1,4,3,1,6,3,4,1,1,1,3,1,3,3,3,3,3,4,3,0,5,3,5,5,2,6,0,5,4,5,3,1,5,2,5,3,4,2,6,0,4,3,2,1,4,4,0,5,5,3,5,6,6,2,1,4,0,5,1
6,2,5,2,2,1,3,3,5,0,6,5,5,3,0,0,4,1,1,3,1,4,4,0,2,6,6,2,3,0,5,4,4,1,2,6,0,2,3,4,4,3,3,2,1,3,3,1,5,3,0,6,4,2,3,0,1,6,4,2,4,0,0,0,5,5,3,2,1,0,2,3,0,6,2,4,3,4,3,0,4,6,5,0,3,1,4,1,5,4,1,1,6,1,0,5,3,4,5,6,2,6,3,0,6,1,0,4,5,4,6,1,2,4,0,3,0,0,2,0,4,4,2,4,4,6,4,3,6,5,5,5,1,1,6,6,2,3,6,5,3,0,3,3,2,3,3,0,3,4,5,3,2,2,1,6,5,6,1,1,4,6,4,0,2,6,0,4,1,4,2,5,4,3,5,2,1,6,0,1,5,6,3,3,2,3,5,4,4,1,6,2,2,0,2,5,2,0,4,5,4,4,2,6,1,3,1
5,6,3,5,2,4,6,3,2,1,3,1,6,2,2,0,6,2,1,1,6,6,2,3,3,2,0,3,1,5,5,2,0,3,0,4,3,4,0,6,1,0,5,4,3,1,1,1,0,1,4,0,2,0,3,4,4,4,0,4,3,4,5,6,4,5,0,5,3,4,3,3,2,3,2,5,3,4,6,5,0,0,4,2,6,2,6,5,1,4,4,1,5,4,6,6,1,6,6,3,5,0,2,0,0,2,6,6,0,4,0,0,5,3,5,3,2,0,3,0,1,3,3,5,6,1,5,4,5,6,6,5,0,3,5,3,0,5,6,0,2,2,0,0,6,2,3,0,3,4,0,3,6,0,4,2,5,0,5,1,6,1,2,1,5,6,4,2,5,2,2,6,2,0,5,6,6,1,5,2,2,6,3,3,0,4,6,2,5,5,4,1,2,6,3,2,3,1,4,6,4,2,0,0,6,5,1
4,1,4,6,0,1,0,5,2,5,3,4,2,1,3,0,0,4,5,4,0,4,4,1,4,1,3,5,5,1,1,6,4,2,3,3,6,5,5,4,1,1,1,2,6,1,4,3,4,2,5,5,4,0,2,3,2,2,1,4,0,3,1,5,0,1,1,4,1,2,3,2,2,6,5,5,5,6,5,2,2,3,2,3,5,6,5,4,1,6,3,0,2,3,5,4,3,1,1,0,5,4,4,0,4,3,2,6,2,0,1,1,6,5,3,1,5,1,3,2,4,6,4,0,5,1,2,1,0,3,2,4,5,0,2,0,3,0,3,0,0,5,4,2,6,4,6,2,0,2,0,1,3,6,3,5,5,1,1,6,1,0,5,6,6,3,1,6,6,6,1,1,6,4,4,0,5,6,4,6,6,3,4,0,1,3,2,3,4,1,0,6,6,2,1,0,4,0,5,2,2,0,5,4,0,6,1
4,3,4,6,1,2,4,5,3,3,6,6,1,5,3,4,4,2,1,1,0,2,2,2,5,2,2,4,6,3,6,6,2,6,3,0,3,0,0,5,4,3,0,6,1,0,6,4,0,6,4,2,2,1,6,4,3,0,5,0,5,5,1,1,0,2,0,6,4,0,4,3,6,5,0,1,1,5,2,2,5,2,5,3,4,5,1,4,1,5,6,1,5,3,6,4,5,5,0,5,6,3,5,3,1,1,2,3,4,3,4,1,4,6,4,5,2,1,4,3,5,4,3,5,6,6,4,2,0,0,0,5,1,1,3,1,5,1,3,3,6,0,5,6,2,6,4,0,6,5,4,1,6,2,6,3,5,4,5,4,4,5,6,1,5,6,5,3,4,1,1,1,1,1,5,2,1,2,6,1,3,2,3,0,3,0,4,1,5,2,2,1,6,3,1,6,0,5,3,4,2,5,6,6,3,2,1
4,5,6,2,2,3,6,4,1,6,5,4,1,0,1,4,3,3,2,2,0,2,4,4,0,1,5,5,6,5,4,4,1,0,6,5,2,0,0,4,4,6,3,5,0,4,3,1,2,1,4,6,6,3,3,1,1,6,0,5,2,6,2,6,1,1,0,3,5,5,6,6,4,0,4,3,5,2,4,2,0,6,6,2,6,4,3,0,0,5,0,2,5,0,1,3,2,3,6,3,4,2,3,1,6,6,5,2,6,0,4,2,4,0,5,4,1,2,6,6,0,2,4,4,2,4,3,2,3,2,0,4,2,6,4,2,2,6,6,2,1,5,6,3,5,1,2,6,5,6,0,3,6,4,1,5,1,5,4,3,0,2,5,2,3,5,2,4,3,1,3,4,1,0,1,3,6,5,1,2,3,6,3,6,5,1,6,5,6,5,5,0,4,2,3,3,6,4,3,4,5,1,3,0,2,1,1
0,6,5,3,4,1,3,0,5,4,1,0,3,2,4,4,5,4,5,0,5,4,3,3,5,6,3,3,1,2,0,1,5,3,6,5,4,6,1,0,4,5,0,1,5,0,5,5,2,5,4,3,3,1,4,3,1,6,5,4,2,1,0,4,3,6,2,1,4,0,2,4,4,5,6,1,3,0,5,6,3,0,6,4,3,5,3,1,6,0,6,3,4,3,6,6,5,1,0,4,0,2,6,6,1,5,1,0,5,5,5,2,6,4,0,4,0,6,5,6,5,0,6,5,5,4,4,2,3,1,0,0,5,4,1,5,5,3,6,5,6,5,4,5,4,0,1,1,0,4,3,4,4,0,2,1,2,5,0,4,3,3,6,0,3,2,1,6,1,6,4,3,6,4,2,0,4,0,5,6,2,1,5,4,2,2,4,2,4,5,0,0,0,2,0,2,3,0,3,1,3,0,3,5,1,1,1
6,5,5,5,1,6,6,0,6,2,5,4,4,6,5,1,4,1,1,3,6,3,1,2,0,4,5,2,4,3,1,4,4,0,1,2,4,1,1,3,5,6,3,2,1,4,3,0,2,4,1,1,5,1,3,3,2,6,3,5,0,2,2,3,6,2,1,5,3,5,4,4,3,1,2,6,4,4,2,5,3,6,4,2,3,2,2,1,1,6,2,6,6,6,2,2,3,4,4,2,5,4,1,0,4,3,2,0,3,0,4,4,2,0,5,3,6,4,2,2,0,1,2,3,6,5,5,2,1,6,1,6,4,5,3,4,1,0,3,0,0,1,2,4,6,1,2,6,6,1,3,2,4,2,4,1,6,6,2,2,2,1,3,5,3,0,6,2,0,6,2,3,0,1,6,0,3,1,2,3,2,3,2,3,0,3,6,3,0,6,4,1,0,0,0,1,2,6,3,4,4,2,5,2,2,1,1
4,0,5,4,6,1,0,0,3,6,0,2,4,6,2,0,6,6,6,0,3,2,1,6,0,0,2,5,3,5,6,5,4,6,5,1,4,1,1,5,4,4,5,6,4,6,3,1,1,4,1,2,4,6,5,3,5,5,5,3,3,5,0,4,2,3,0,3,0,0,3,1,2,1,5,2,1,3,3,3,2,2,6,3,0,5,2,5,6,4,0,0,2,5,2,2,2,3,1,4,3,0,3,5,0,6,1,2,0,4,4,1,3,4,2,1,6,1,5,3,3,4,5,0,1,5,6,4,0,6,1,6,6,6,5,3,1,1,4,4,4,6,6,2,0,5,0,5,6,2,0,3,5,1,1,6,5,3,5,0,5,4,2,1,3,2,5,4,2,1,3,1,5,1,5,1,5,4,2,0,1,2,5,2,6,4,0,2,2,2,3,1,2,4,1,5,2,4,6,4,6,0,5,5,2,5,1
6,6,6,3,0,1,4,4,3,5,0,4,1,2,3,4,0,1,5,6,1,0,3,5,1,1,1,5,5,6,3,5,0,0,4,6,5,2,3,2,0,0,1,3,2,4,3,4,6,1,3,6,1,0,6,4,2,0,0,4,6,6,5,6,5,3,1,0,3,1,3,6,4,5,5,4,0,5,3,4,2,0,3,1,4,3,6,5,6,0,3,3,2,3,4,1,6,4,4,5,1,3,3,2,6,5,3,3,0,6,0,5,0,5,0,6,4,4,2,2,4,2,0,2,6,6,0,1,5,6,5,2,1,6,5,2,2,4,3,4,2,0,4,5,0,4,0,4,0,1,4,1,4,3,3,6,1,1,1,2,4,1,4,1,2,6,0,6,2,3,2,5,6,3,0,6,0,1,4,3,4,1,5,1,0,5,5,5,6,6,4,3,1,2,4,6,4,0,6,4,1,6,5,3,4,3,1
3,2,2,5,5,6,3,6,4,0,4,5,5,1,6,1,4,5,0,4,2,3,5,1,0,1,1,1,6,0,2,1,3,2,4,3,0,2,3,1,0,1,3,6,4,2,3,1,3,5,1,3,3,0,6,1,3,4,1,3,2,3,3,0,3,1,3,1,6,5,0,1,6,1,0,0,3,1,1,6,2,3,4,3,0,2,4,4,3,5,5,5,6,2,1,2,5,5,5,6,6,5,2,4,0,1,5,1,3,1,4,5,6,2,1,4,5,1,5,5,6,5,2,1,6,6,4,0,6,6,5,6,2,0,4,4,5,0,5,5,0,2,4,1,4,4,6,1,0,5,5,1,1,5,1,4,6,6,4,5,5,2,1,4,2,2,1,1,0,1,4,2,3,2,6,4,5,3,2,3,6,3,6,2,6,5,0,4,0,6,5,3,5,1,4,3,5,5,1,6,2,2,3,4,4,2,1
